,age_months,sex,L,M,S,SD4neg,SD3neg,SD2neg,SD1neg,SD0,SD1,SD2,SD3,SD4,SD5,SD6,SD7,SD8,SD9,SD10,SD11,SD12,SD13,SD14,SD15,SD16,SD17,SD18,SD19,SD20,SD21,SD22,SD23,SD24,SD25,SD26,SD27,SD28,SD29,SD30,SD31,SD32,SD33,SD34,SD35,SD36,SD37,SD38,SD39,SD40,distance_SBMI
260,31,2,-0.5684,15.5054,0.08447,11.278,12.237,13.195,14.277,15.505,16.907,18.519,20.385,21.997,23.608999999999998,25.220999999999997,26.832999999999995,28.444999999999993,30.05699999999999,31.66899999999999,33.28099999999999,34.89299999999999,36.50499999999998,38.11699999999998,39.728999999999985,41.34099999999998,42.952999999999975,44.564999999999976,46.17699999999998,47.78899999999997,49.40099999999997,51.01299999999997,52.62499999999997,54.236999999999966,55.84899999999996,57.46099999999997,59.072999999999965,60.68499999999996,62.296999999999954,63.90899999999996,65.52099999999996,67.13299999999995,68.74499999999995,70.35699999999996,71.96899999999995,73.58099999999995,75.19299999999994,76.80499999999995,78.41699999999994,80.02899999999994,1.6119999999999983
261,32,2,-0.5684,15.4821,0.08454,11.258,12.216,13.174,14.255,15.482,16.883,18.494,20.36,21.971,23.582,25.193,26.804000000000002,28.415000000000003,30.026000000000003,31.637000000000004,33.248000000000005,34.85900000000001,36.470000000000006,38.081,39.69200000000001,41.30300000000001,42.91400000000001,44.525000000000006,46.13600000000001,47.747000000000014,49.35800000000001,50.96900000000001,52.58000000000001,54.19100000000002,55.802000000000014,57.41300000000001,59.024000000000015,60.63500000000002,62.246000000000016,63.85700000000001,65.46800000000002,67.07900000000002,68.69000000000003,70.30100000000002,71.91200000000002,73.52300000000002,75.13400000000001,76.74500000000002,78.35600000000002,79.96700000000003,1.6110000000000007
262,33,2,-0.5684,15.4597,0.08465,11.238,12.195,13.152,14.233,15.46,16.861,18.472,20.338,21.949,23.560000000000002,25.171000000000003,26.782000000000004,28.393000000000004,30.004000000000005,31.615000000000006,33.226000000000006,34.837,36.44800000000001,38.05900000000001,39.67000000000001,41.281000000000006,42.89200000000001,44.503000000000014,46.11400000000001,47.72500000000001,49.33600000000001,50.94700000000002,52.558000000000014,54.16900000000002,55.780000000000015,57.39100000000001,59.00200000000002,60.61300000000002,62.22400000000002,63.835000000000015,65.44600000000003,67.05700000000002,68.66800000000002,70.27900000000002,71.89000000000001,73.50100000000003,75.11200000000002,76.72300000000001,78.33400000000003,79.94500000000002,1.6110000000000007
263,34,2,-0.5684,15.4376,0.08482,11.215,12.172,13.129,14.21,15.438,16.84,18.452,20.321,21.933000000000003,23.545000000000005,25.157000000000007,26.76900000000001,28.38100000000001,29.993000000000013,31.605000000000015,33.21700000000001,34.82900000000002,36.44100000000002,38.053000000000026,39.66500000000002,41.27700000000003,42.889000000000024,44.50100000000003,46.11300000000003,47.72500000000004,49.33700000000003,50.94900000000004,52.561000000000035,54.173000000000044,55.78500000000004,57.39700000000005,59.00900000000004,60.62100000000005,62.23300000000005,63.845000000000056,65.45700000000005,67.06900000000006,68.68100000000005,70.29300000000006,71.90500000000006,73.51700000000007,75.12900000000006,76.74100000000007,78.35300000000007,79.96500000000007,1.6120000000000019
264,35,2,-0.5684,15.4176,0.08504,11.192,12.149,13.107,14.189,15.418,16.822,18.437,20.31,21.925,23.540000000000003,25.155000000000005,26.770000000000007,28.38500000000001,30.00000000000001,31.615000000000013,33.23000000000002,34.84500000000001,36.46000000000002,38.07500000000002,39.690000000000026,41.30500000000002,42.92000000000003,44.535000000000025,46.150000000000034,47.76500000000003,49.38000000000004,50.99500000000003,52.61000000000004,54.22500000000004,55.840000000000046,57.45500000000004,59.07000000000005,60.685000000000045,62.300000000000054,63.91500000000005,65.53000000000006,67.14500000000005,68.76000000000006,70.37500000000006,71.99000000000007,73.60500000000006,75.22000000000007,76.83500000000006,78.45000000000007,80.06500000000007,1.615000000000002
265,36,2,-0.5684,15.3984,0.08532,11.166,12.125,13.084,14.167,15.398,16.806,18.426,20.305,21.924999999999997,23.544999999999995,25.164999999999992,26.78499999999999,28.404999999999987,30.024999999999984,31.644999999999982,33.26499999999998,34.88499999999998,36.504999999999974,38.12499999999997,39.74499999999997,41.36499999999997,42.984999999999964,44.60499999999996,46.22499999999996,47.844999999999956,49.464999999999954,51.08499999999995,52.70499999999995,54.324999999999946,55.94499999999994,57.56499999999994,59.18499999999994,60.804999999999936,62.42499999999993,64.04499999999993,65.66499999999994,67.28499999999993,68.90499999999992,70.52499999999992,72.14499999999992,73.76499999999992,75.3849999999999,77.00499999999991,78.62499999999991,80.2449999999999,1.6199999999999974
266,37,2,-0.5684,15.3813,0.08565,11.141,12.101,13.062,14.147,15.381,16.793,18.419,20.306,21.932000000000002,23.558000000000003,25.184000000000005,26.810000000000006,28.436000000000007,30.06200000000001,31.68800000000001,33.31400000000001,34.94000000000001,36.56600000000002,38.192000000000014,39.81800000000001,41.44400000000002,43.07000000000002,44.69600000000002,46.32200000000002,47.94800000000002,49.57400000000003,51.200000000000024,52.82600000000002,54.45200000000003,56.07800000000003,57.70400000000002,59.33000000000003,60.95600000000003,62.582000000000036,64.20800000000003,65.83400000000003,67.46000000000004,69.08600000000004,70.71200000000003,72.33800000000004,73.96400000000004,75.59000000000005,77.21600000000004,78.84200000000004,80.46800000000005,1.6260000000000012
267,38,2,-0.5684,15.3656,0.08604,11.114,12.077,13.039,14.128,15.366,16.783,18.416,20.313,21.945999999999998,23.578999999999997,25.211999999999996,26.844999999999995,28.477999999999994,30.110999999999994,31.743999999999993,33.376999999999995,35.00999999999999,36.64299999999999,38.27599999999999,39.90899999999999,41.54199999999999,43.17499999999998,44.807999999999986,46.44099999999999,48.073999999999984,49.70699999999998,51.33999999999998,52.972999999999985,54.60599999999998,56.238999999999976,57.871999999999986,59.50499999999998,61.13799999999998,62.77099999999997,64.40399999999998,66.03699999999998,67.66999999999997,69.30299999999997,70.93599999999998,72.56899999999997,74.20199999999997,75.83499999999997,77.46799999999998,79.10099999999997,80.73399999999997,1.6329999999999991
268,39,2,-0.5684,15.3507,0.08649,11.086,12.051,13.016,14.108,15.351,16.774,18.416,20.326,21.968,23.61,25.252,26.894,28.535999999999998,30.177999999999997,31.819999999999997,33.461999999999996,35.104,36.745999999999995,38.38799999999999,40.029999999999994,41.672,43.31399999999999,44.95599999999999,46.59799999999999,48.239999999999995,49.88199999999999,51.52399999999999,53.16599999999999,54.807999999999986,56.44999999999999,58.09199999999999,59.73399999999999,61.37599999999998,63.01799999999999,64.66,66.30199999999999,67.94399999999999,69.58599999999998,71.22799999999998,72.86999999999998,74.51199999999997,76.15399999999998,77.79599999999999,79.43799999999999,81.07999999999998,1.6419999999999995
269,40,2,-0.5684,15.3373,0.08698,11.057,12.025,12.993,14.089,15.337,16.768,18.42,20.343,21.995,23.647000000000002,25.299000000000003,26.951000000000004,28.603000000000005,30.255000000000006,31.907000000000007,33.55900000000001,35.21100000000001,36.863000000000014,38.515000000000015,40.167000000000016,41.81900000000002,43.47100000000002,45.12300000000002,46.77500000000002,48.42700000000002,50.07900000000002,51.73100000000002,53.383000000000024,55.035000000000025,56.687000000000026,58.33900000000003,59.99100000000003,61.64300000000003,63.29500000000003,64.94700000000003,66.59900000000003,68.25100000000003,69.90300000000003,71.55500000000004,73.20700000000004,74.85900000000004,76.51100000000004,78.16300000000004,79.81500000000004,81.46700000000004,1.652000000000001
270,41,2,-0.5684,15.3248,0.0875,11.028,11.999,12.97,14.07,15.325,16.764,18.427,20.364,22.027,23.69,25.353,27.016000000000002,28.679000000000002,30.342000000000002,32.005,33.668000000000006,35.331,36.994,38.657000000000004,40.32000000000001,41.983000000000004,43.646,45.309000000000005,46.97200000000001,48.635000000000005,50.298,51.961000000000006,53.62400000000001,55.287000000000006,56.95,58.613000000000014,60.27600000000001,61.93900000000001,63.602000000000004,65.26500000000001,66.92800000000001,68.59100000000001,70.254,71.91700000000002,73.58000000000001,75.24300000000001,76.906,78.56900000000002,80.23200000000001,81.89500000000001,1.6630000000000003
271,42,2,-0.5684,15.3128,0.08807,10.997,11.972,12.946,14.052,15.313,16.761,18.436,20.389,22.064,23.739,25.414,27.089000000000002,28.764000000000003,30.439000000000004,32.114000000000004,33.789,35.464000000000006,37.13900000000001,38.81400000000001,40.489000000000004,42.16400000000001,43.83900000000001,45.51400000000001,47.18900000000001,48.86400000000001,50.539000000000016,52.21400000000001,53.88900000000001,55.56400000000001,57.23900000000002,58.914000000000016,60.58900000000001,62.26400000000001,63.93900000000002,65.61400000000002,67.28900000000002,68.96400000000001,70.63900000000002,72.31400000000002,73.98900000000002,75.66400000000002,77.33900000000003,79.01400000000002,80.68900000000002,82.36400000000002,1.6750000000000007
272,43,2,-0.5684,15.302,0.08864,10.967,11.945,12.924,14.034,15.302,16.759,18.446,20.415,22.102,23.789,25.476000000000003,27.163000000000004,28.850000000000005,30.537000000000006,32.224000000000004,33.91100000000001,35.59800000000001,37.28500000000001,38.97200000000001,40.65900000000001,42.34600000000002,44.033000000000015,45.72000000000001,47.40700000000002,49.09400000000002,50.78100000000002,52.468000000000025,54.15500000000002,55.84200000000002,57.529000000000025,59.21600000000003,60.90300000000003,62.590000000000025,64.27700000000003,65.96400000000003,67.65100000000004,69.33800000000002,71.02500000000003,72.71200000000005,74.39900000000003,76.08600000000004,77.77300000000004,79.46000000000004,81.14700000000005,82.83400000000003,1.6870000000000012
273,44,2,-0.5684,15.2919,0.08923,10.937,11.919,12.902,14.017,15.292,16.758,18.458,20.444,22.144,23.843999999999998,25.543999999999997,27.243999999999996,28.943999999999996,30.643999999999995,32.343999999999994,34.044,35.74399999999999,37.44399999999999,39.14399999999999,40.843999999999994,42.54399999999999,44.243999999999986,45.94399999999999,47.64399999999999,49.34399999999999,51.04399999999998,52.743999999999986,54.44399999999999,56.14399999999999,57.84399999999998,59.54399999999998,61.243999999999986,62.94399999999999,64.64399999999998,66.34399999999998,68.04399999999998,69.74399999999999,71.44399999999997,73.14399999999998,74.84399999999998,76.54399999999998,78.24399999999997,79.94399999999997,81.64399999999998,83.34399999999998,1.6999999999999993
274,45,2,-0.5684,15.2824,0.08984,10.906,11.893,12.879,14.0,15.282,16.759,18.472,20.476,22.189,23.902,25.615000000000002,27.328000000000003,29.041000000000004,30.754000000000005,32.467000000000006,34.18000000000001,35.89300000000001,37.60600000000001,39.31900000000001,41.03200000000001,42.74500000000001,44.45800000000001,46.171000000000014,47.884000000000015,49.597000000000016,51.31000000000002,53.02300000000002,54.73600000000002,56.44900000000002,58.16200000000002,59.87500000000002,61.58800000000002,63.30100000000002,65.01400000000002,66.72700000000003,68.44000000000003,70.15300000000002,71.86600000000003,73.57900000000004,75.29200000000003,77.00500000000002,78.71800000000003,80.43100000000004,82.14400000000003,83.85700000000003,1.713000000000001
275,46,2,-0.5684,15.2742,0.09043,10.878,11.868,12.859,13.985,15.274,16.76,18.486,20.508,22.233999999999998,23.959999999999997,25.685999999999996,27.411999999999995,29.137999999999995,30.863999999999994,32.58999999999999,34.31599999999999,36.04199999999999,37.76799999999999,39.493999999999986,41.219999999999985,42.945999999999984,44.67199999999998,46.39799999999998,48.12399999999998,49.84999999999998,51.57599999999998,53.30199999999998,55.02799999999998,56.75399999999998,58.479999999999976,60.205999999999975,61.931999999999974,63.65799999999997,65.38399999999997,67.10999999999997,68.83599999999997,70.56199999999997,72.28799999999997,74.01399999999997,75.73999999999997,77.46599999999997,79.19199999999996,80.91799999999996,82.64399999999996,84.36999999999996,1.725999999999999
276,47,2,-0.5684,15.2671,0.09101,10.851,11.845,12.839,13.971,15.267,16.763,18.501,20.541,22.279,24.017,25.755,27.493,29.230999999999998,30.968999999999998,32.706999999999994,34.44499999999999,36.18299999999999,37.92099999999999,39.65899999999999,41.39699999999999,43.13499999999999,44.87299999999999,46.61099999999999,48.34899999999999,50.08699999999999,51.82499999999999,53.56299999999999,55.30099999999999,57.03899999999999,58.77699999999999,60.514999999999986,62.252999999999986,63.990999999999985,65.72899999999998,67.46699999999998,69.20499999999998,70.94299999999998,72.68099999999998,74.41899999999998,76.15699999999998,77.89499999999998,79.63299999999998,81.37099999999998,83.10899999999998,84.84699999999998,1.7379999999999995
277,48,2,-0.5684,15.2609,0.09161,10.823,11.822,12.82,13.957,15.261,16.766,18.519,20.576,22.329,24.082,25.835,27.588,29.341,31.094,32.847,34.6,36.353,38.106,39.859,41.612,43.365,45.118,46.871,48.624,50.377,52.13,53.883,55.636,57.389,59.142,60.895,62.648,64.40100000000001,66.154,67.90700000000001,69.66,71.41300000000001,73.166,74.91900000000001,76.672,78.42500000000001,80.178,81.93100000000001,83.684,85.43700000000001,1.7530000000000001
278,49,2,-0.5684,15.2562,0.09219,10.798,11.8,12.803,13.945,15.256,16.771,18.537,20.612,22.377999999999997,24.143999999999995,25.909999999999993,27.67599999999999,29.44199999999999,31.207999999999988,32.97399999999999,34.73999999999998,36.505999999999986,38.27199999999998,40.03799999999998,41.803999999999974,43.56999999999998,45.33599999999997,47.101999999999975,48.86799999999997,50.63399999999997,52.39999999999996,54.16599999999997,55.93199999999996,57.697999999999965,59.463999999999956,61.22999999999996,62.99599999999995,64.76199999999996,66.52799999999995,68.29399999999995,70.05999999999995,71.82599999999995,73.59199999999994,75.35799999999995,77.12399999999994,78.88999999999994,80.65599999999993,82.42199999999994,84.18799999999993,85.95399999999992,1.7659999999999982
279,50,2,-0.5684,15.2527,0.09277,10.773,11.78,12.786,13.934,15.253,16.778,18.557,20.65,22.429,24.208,25.987,27.766,29.544999999999998,31.323999999999998,33.102999999999994,34.882,36.661,38.44,40.218999999999994,41.998,43.777,45.556,47.334999999999994,49.114,50.893,52.672,54.451,56.23,58.00899999999999,59.788,61.567,63.346,65.125,66.904,68.68299999999999,70.46199999999999,72.24099999999999,74.02,75.799,77.578,79.357,81.136,82.91499999999999,84.69399999999999,86.47299999999998,1.779
280,51,2,-0.5684,15.2505,0.09337,10.749,11.76,12.77,13.924,15.25,16.786,18.579,20.691,22.483999999999998,24.276999999999997,26.069999999999997,27.862999999999996,29.655999999999995,31.448999999999995,33.24199999999999,35.035,36.82799999999999,38.620999999999995,40.41399999999999,42.206999999999994,43.999999999999986,45.79299999999999,47.585999999999984,49.37899999999999,51.17199999999998,52.96499999999999,54.75799999999998,56.55099999999999,58.34399999999998,60.136999999999986,61.92999999999998,63.722999999999985,65.51599999999998,67.30899999999998,69.10199999999998,70.89499999999998,72.68799999999997,74.48099999999998,76.27399999999997,78.06699999999998,79.85999999999997,81.65299999999998,83.44599999999997,85.23899999999998,87.03199999999998,1.7929999999999993
281,52,2,-0.5684,15.2497,0.09394,10.727,11.742,12.757,13.916,15.25,16.795,18.602,20.732,22.538999999999998,24.345999999999997,26.152999999999995,27.959999999999994,29.766999999999992,31.57399999999999,33.380999999999986,35.18799999999999,36.99499999999999,38.801999999999985,40.60899999999998,42.41599999999998,44.222999999999985,46.02999999999998,47.836999999999975,49.64399999999998,51.45099999999998,53.257999999999974,55.06499999999997,56.87199999999997,58.678999999999974,60.48599999999997,62.292999999999964,64.09999999999997,65.90699999999997,67.71399999999997,69.52099999999996,71.32799999999996,73.13499999999996,74.94199999999995,76.74899999999995,78.55599999999995,80.36299999999996,82.16999999999996,83.97699999999995,85.78399999999995,87.59099999999995,1.8069999999999986
282,53,2,-0.5684,15.25,0.0945,10.706,11.725,12.744,13.909,15.25,16.806,18.625,20.774,22.593,24.412,26.230999999999998,28.049999999999997,29.868999999999996,31.687999999999995,33.50699999999999,35.32599999999999,37.144999999999996,38.96399999999999,40.78299999999999,42.60199999999999,44.42099999999999,46.23999999999999,48.05899999999998,49.877999999999986,51.69699999999999,53.515999999999984,55.33499999999998,57.15399999999998,58.972999999999985,60.79199999999998,62.610999999999976,64.42999999999998,66.24899999999998,68.06799999999998,69.88699999999997,71.70599999999997,73.52499999999998,75.34399999999997,77.16299999999997,78.98199999999997,80.80099999999997,82.61999999999998,84.43899999999996,86.25799999999997,88.07699999999997,1.818999999999999
